253932-1,B马西郭庄-HLHF-2,0.99733333333333333333
253932-2,B马西郭庄-HLHF-3,0.997
253933-0,B马西裴村-HLHF-1,0.999
253933-1,B马西裴村-HLHF-2,0.99733333333333333333
253933-2,B马西裴村-HLHF-3,0.998
253934-0,B马义渑快速通道美化塔-HLHF-1,0.99733333333333333333
253934-1,B马义渑快速通道美化塔-HLHF-2,0.99766666666666666667
253934-2,B马义渑快速通道美化塔-HLHF-3,0.99733333333333333333
253935-0,B马银杏公园-HLHF-1,0.998
253935-1,B马银杏公园-HLHF-2,0.999
253935-2,B马银杏公园-HLHF-3,0.99866666666666666667
253936-0,B马银杏路-HLHF-1,0.998
253936-1,B马银杏路-HLHF-2,0.998
253936-2,B马银杏路-HLHF-3,0.99833333333333333333
253937-0,B马跃进煤矿-HLHF-1,0.99866666666666666667
253937-2,B马跃进煤矿-HLHF-3,0.99666666666666666667
253938-0,B马跃进小学-HLHF-1,0.99866666666666666667
253938-1,B马跃进小学-HLHF-2,0.99766666666666666667
253938-2,B马跃进小学-HLHF-3,0.997
253939-0,B马振兴化工厂-HLHF-1,0.998
253939-1,B马振兴化工厂-HLHF-2,0.998
253939-2,B马振兴化工厂-HLHF-3,0.999
253940-0,B马质检局-HLHF-1,0.998
253940-1,B马质检局-HLHF-2,0.99766666666666666667
253940-2,B马质检局-HLHF-3,0.998
253941-0,B马中澜化工-HLHF-1,0.99766666666666666667
253941-1,B马中澜化工-HLHF-2,0.99833333333333333333
253941-2,B马中澜化工-HLHF-3,0.998
253949-0,B马常村-HLHF-1,0.99766666666666666667
253949-1,B马常村-HLHF-2,0.99733333333333333333
253949-2,B马常村-HLHF-3,0.998
253950-0,B马予西宾馆-HLHF-1,0.997
253950-1,B马予西宾馆-HLHF-2,0.99833333333333333333
253950-2,B马予西宾馆-HLHF-3,0.99766666666666666667
259584-0,B马红土坡-HLHF-1,0.995
259584-1,B马红土坡-HLHF-2,0.99733333333333333333
259584-2,B马红土坡-HLHF-3,0.99633333333333333333
259627-0,B马煤气化三期-HLHF-1,0.99866666666666666667
259627-1,B马煤气化三期-HLHF-2,0.99833333333333333333
259627-2,B马煤气化三期-HLHF-3,0.999
259627-3,B马煤气化三期-HLHD-4,0.99933333333333333333
259627-4,B马煤气化三期-HLHD-5,0.99933333333333333333
259627-5,B马煤气化三期-HLHD-6,0.99966666666666666667
259682-0,B马毛沟-HLHF-1,0.99766666666666666667
259682-1,B马毛沟-HLHF-2,0.99733333333333333333
259682-2,B马毛沟-HLHF-3,0.99666666666666666667
259753-16,B马千禧百货-HLWE-1,0.99833333333333333333
259761-0,B马毛沟棚户区-HLHF-1,0.99666666666666666667
259761-1,B马毛沟棚户区-HLHF-2,0.99833333333333333333
259761-2,B马毛沟棚户区-HLHF-3,0.99633333333333333333
259761-3,B马毛沟棚户区-HLHD-4,0.99933333333333333333
259761-4,B马毛沟棚户区-HLHD-5,0.998
259761-5,B马毛沟棚户区-HLHD-6,0.998
259772-0,B马红盾宾馆-HLHF-1,0.99833333333333333333
259772-1,B马红盾宾馆-HLHF-2,0.99633333333333333333
259772-2,B马红盾宾馆-HLHF-3,0.99766666666666666667
259775-0,B马幸福里-HLHF-1,0.99866666666666666667
259775-1,B马幸福里-HLHF-2,0.99766666666666666667
259775-2,B马幸福里-HLHF-3,0.99833333333333333333
259778-0,B马华丰机械-HLHF-1,0.999
259778-1,B马华丰机械-HLHF-2,0.99866666666666666667
259778-2,B马华丰机械-HLHF-3,0.997
259779-0,B马千秋小学-HLHF-1,0.99833333333333333333
259779-1,B马千秋小学-HLHF-2,0.99833333333333333333
259779-2,B马千秋小学-HLHF-3,0.99766666666666666667
259781-0,B马怡馨家园-HLHF-1,0.99766666666666666667
259781-1,B马怡馨家园-HLHF-2,0.99766666666666666667
259781-2,B马怡馨家园-HLHF-3,0.99666666666666666667
259782-0,B马千秋煤矿农场-HLHF-1,0.99633333333333333333
259782-1,B马千秋煤矿农场-HLHF-2,0.99533333333333333333
259782-2,B马千秋煤矿农场-HLHF-3,0.99866666666666666667
273929-128,B马弯子-HLHF-1,0.996
273929-129,B马弯子-HLHF-2,0.99566666666666666667
273929-130,B马弯子-HLHF-3,0.99766666666666666667
274142-144,B马水泥厂家属院-HLWE-1,1
274143-144,B马煤气化三期-HLWE-1,0.999
274161-128,B马二十里铺二-HLHF-1,0.998
274161-130,B马二十里铺二-HLHF-3,0.99333333333333333333
47467-0,B马常村派出所-HLHF-1,0.99633333333333333333
47467-1,B马常村派出所-HLHF-2,0.998
47467-2,B马常村派出所-HLHF-3,0.997
47468-0,B马东区小学-HLHF-1,0.99833333333333333333
47468-1,B马东区小学-HLHF-2,0.99833333333333333333
47468-2,B马东区小学-HLHF-3,0.999
47469-0,B马郭庄-HLHF-1,0.99733333333333333333
47469-1,B马郭庄-HLHF-2,0.999
47469-2,B马郭庄-HLHF-3,0.99966666666666666667
47470-0,B马南河-HLHF-1,0.99933333333333333333
47470-1,B马南河-HLHF-2,0.99966666666666666667
47470-2,B马南河-HLHF-3,0.999
47484-16,B马鸿泰购物中心-HLWE-1,0.99866666666666666667
47489-16,B马商务大厦-HLWE-1,0.99866666666666666667
47501-16,B马银杏小区一期-HLWE-1,0.999
47507-16,B马人民政府-HLWE-1,1
47519-16,B马银杏国际花园-HLWE-1,0.99933333333333333333
47520-16,B马榕花宾馆-HLWE-1,0.99966666666666666667
47588-16,B马东海大酒店-HLWE-1,0.99866666666666666667
47592-16,B马新公安局大楼-HLWE-1,0.99766666666666666667
47593-16,B马千秋煤矿职工宿舍-HLWE-1,0.99933333333333333333
5641-128,B马地税局西-HLHF-1,0.999
5641-129,B马地税局西-HLHF-2,0.999
5641-130,B马地税局西-HLHF-3,0.999
5660-128,B马跃进机关楼-HLHF-1,0.99766666666666666667
5660-129,B马跃进机关楼-HLHF-2,0.998
5660-130,B马跃进机关楼-HLHF-3,0.998
5885-144,B马千秋矿合作营业厅小基站-HLWE-1,0.99933333333333333333
7201-128,B马高速公路一煤厂二-HLHF-1,0.99766666666666666667
7295-144,B马水岸华庭-HLWE-1,0.99866666666666666667
7296-144,B马房管局-HLWE-1,1
7297-144,B马建设局-HLWE-1,0.999
7298-144,B马煤炭公司-HLWE-1,0.999
7299-144,B马千秋村社区-HLWE-1,0.99966666666666666667
7300-144,B马千秋政府-HLWE-1,0.999
7313-144,B马祥瑞华府-HLWE-1,0.999
7316-144,B马红盾宾馆-HLWE-1,0.99966666666666666667
7317-144,B马三十里铺-HLWE-1,0.999
7318-144,B马食品大厦一-HLWE-1,0.99966666666666666667
7319-144,B马食品大厦二-HLWE-1,0.99366666666666666667
7320-144,B马市气化场生活区-HLWE-1,0.999
7335-144,B马天禾生态苑一-HLWE-1,0.99966666666666666667
7336-144,B马天禾生态苑二-HLWE-1,0.999
7360-144,B马电业局小区-HLWE-1,0.99933333333333333333
7367-144,B马天禾生态苑三-HLWE-1,1
7385-144,B马电业局-HLWE-1,0.99866666666666666667
7400-128,B马二高-HLHF-1,0.99833333333333333333
7400-129,B马二高-HLHF-2,0.998
7400-130,B马二高-HLHF-3,0.998
